Currency,Date,Open,High,Low,Close
="JPY",="24/07/2015",="123.79",="124.1",="123.6",="123.81",
="JPY",="23/07/2015",="124.07",="124.19",="123.68",="123.79",
="JPY",="22/07/2015",="123.8",="124.15",="123.57",="124.07",
="JPY",="21/07/2015",="124.28",="124.48",="123.77",="123.8",
="JPY",="20/07/2015",="124.08",="124.38",="123.99",="124.28",
="JPY",="17/07/2015",="124.07",="124.23",="123.92",="124.09",
="JPY",="16/07/2015",="123.88",="124.18",="123.66",="124.07",
="JPY",="15/07/2015",="123.36",="123.97",="123.26",="123.88",
="JPY",="14/07/2015",="123.37",="123.73",="122.92",="123.36",
="JPY",="13/07/2015",="121.99",="123.54",="121.93",="123.37",
="JPY",="10/07/2015",="121.32",="122.88",="121.2",="122.78",
="JPY",="09/07/2015",="120.75",="121.58",="120.41",="121.32",
="JPY",="08/07/2015",="122.28",="122.65",="120.48",="120.75",
="JPY",="07/07/2015",="122.54",="122.88",="122.01",="122.28",
="JPY",="06/07/2015",="122.15",="122.93",="121.7",="122.54",
="JPY",="03/07/2015",="123.13",="123.18",="122.6",="122.79",
="JPY",="02/07/2015",="123.03",="123.73",="122.96",="123.13",
="JPY",="01/07/2015",="122.12",="123.24",="122.1",="123.03",
="JPY",="30/06/2015",="122.46",="122.73",="121.94",="122.12",
="JPY",="29/06/2015",="122.62",="123.19",="122.11",="122.46",
="JPY",="26/06/2015",="123.59",="123.99",="123.23",="123.85",
="JPY",="25/06/2015",="124.04",="124.04",="123.32",="123.59",
="JPY",="24/06/2015",="123.86",="124.38",="123.72",="124.04",
="JPY",="23/06/2015",="123.31",="124.19",="123.3",="123.86",
="JPY",="22/06/2015",="122.69",="123.4",="122.56",="123.31",
="JPY",="19/06/2015",="123.03",="123.22",="122.56",="122.71",
="JPY",="18/06/2015",="124.22",="124.45",="122.48",="123.03",
="JPY",="17/06/2015",="123.4",="124.31",="123.34",="124.22",
="JPY",="16/06/2015",="123.44",="123.8",="123.29",="123.4",
="JPY",="15/06/2015",="123.4",="123.66",="123.13",="123.44",
="JPY",="12/06/2015",="123.64",="123.82",="123.14",="123.39",
="JPY",="11/06/2015",="122.77",="124.13",="122.58",="123.64",
="JPY",="10/06/2015",="124.29",="124.62",="122.46",="122.77",
="JPY",="09/06/2015",="125.06",="125.08",="123.86",="124.29",
="JPY",="08/06/2015",="125.56",="125.68",="124.96",="125.06",
="JPY",="05/06/2015",="124.53",="125.86",="124.23",="125.63",
="JPY",="04/06/2015",="124.38",="124.68",="123.78",="124.53",
="JPY",="03/06/2015",="124.02",="124.68",="123.79",="124.38",
="JPY",="02/06/2015",="124.87",="125.05",="123.76",="124.02",
="JPY",="01/06/2015",="124.08",="124.92",="123.86",="124.87",
="JPY",="29/05/2015",="123.84",="124.19",="123.61",="124.15",
="JPY",="28/05/2015",="123.88",="124.46",="123.5",="123.84",
="JPY",="27/05/2015",="122.92",="123.88",="122.78",="123.88",
="JPY",="26/05/2015",="121.5",="123.32",="121.48",="122.92",
="JPY",="25/05/2015",="121.5",="121.78",="121.45",="121.5",
="JPY",="22/05/2015",="121.06",="121.57",="120.64",="121.54",
="JPY",="21/05/2015",="121.24",="121.48",="120.85",="121.06",
="JPY",="20/05/2015",="120.6",="121.39",="120.58",="121.24",
="JPY",="19/05/2015",="119.86",="120.72",="119.83",="120.6",
="JPY",="18/05/2015",="119.3",="119.9",="119.25",="119.86",
="JPY",="15/05/2015",="119.13",="119.93",="119.1",="119.25",
="JPY",="14/05/2015",="119.08",="119.34",="118.89",="119.13",
="JPY",="13/05/2015",="119.82",="120.03",="119.04",="119.08",
="JPY",="12/05/2015",="120.06",="120.28",="119.79",="119.82",
="JPY",="11/05/2015",="119.73",="120.13",="119.46",="120.06",
="JPY",="08/05/2015",="119.8",="120.23",="119.6",="119.76",
="JPY",="07/05/2015",="119.6",="119.81",="119.06",="119.8",
="JPY",="06/05/2015",="119.86",="120.05",="119.21",="119.6",
="JPY",="05/05/2015",="120.15",="120.51",="119.73",="119.86",
="JPY",="04/05/2015",="120.11",="120.28",="120",="120.15",
="JPY",="01/05/2015",="119.65",="120.29",="119.26",="120.15",
="JPY",="30/04/2015",="118.71",="119.9",="118.5",="119.65",
="JPY",="29/04/2015",="118.94",="119.36",="118.62",="118.71",
="JPY",="28/04/2015",="118.94",="119.2",="118.78",="118.94",
="JPY",="27/04/2015",="118.94",="119.43",="118.78",="118.94",
="JPY",="24/04/2015",="119.71",="119.72",="118.83",="118.99",
="JPY",="23/04/2015",="119.89",="120.09",="119.57",="119.71",
="JPY",="22/04/2015",="119.54",="119.96",="119.35",="119.89",
="JPY",="21/04/2015",="119.38",="119.83",="119.17",="119.54",
="JPY",="20/04/2015",="118.79",="119.4",="118.53",="119.38",
="JPY",="17/04/2015",="119.26",="119.27",="118.57",="118.9",
="JPY",="16/04/2015",="119.12",="119.47",="118.79",="119.26",
="JPY",="15/04/2015",="119.34",="119.75",="119.11",="119.12",
="JPY",="14/04/2015",="120.23",="120.24",="119.07",="119.34",
="JPY",="13/04/2015",="120.21",="120.84",="119.71",="120.23",
="JPY",="10/04/2015",="120.39",="120.74",="120.06",="120.22",
="JPY",="09/04/2015",="119.94",="120.43",="119.83",="120.39",
="JPY",="08/04/2015",="120.29",="120.43",="119.64",="119.94",
="JPY",="07/04/2015",="119.15",="120.45",="119.15",="120.29",
="JPY",="06/04/2015",="118.94",="119.19",="118.8",="119.15",
="JPY",="03/04/2015",="119.71",="119.95",="118.72",="118.97",
="JPY",="02/04/2015",="119.5",="119.9",="119.45",="119.71",
="JPY",="01/04/2015",="119.95",="120.33",="119.42",="119.5",
="JPY",="31/03/2015",="120.06",="120.37",="119.78",="119.95",
="JPY",="30/03/2015",="119.2",="120.15",="119.12",="120.06",
="JPY",="27/03/2015",="119.38",="119.49",="118.93",="119.13",
="JPY",="26/03/2015",="119.51",="119.66",="118.33",="119.38",
="JPY",="25/03/2015",="119.67",="119.83",="119.24",="119.51",
="JPY",="24/03/2015",="119.78",="119.98",="119.22",="119.67",
="JPY",="23/03/2015",="120.04",="120.17",="119.59",="119.78",
="JPY",="20/03/2015",="120.93",="121.2",="119.9",="120.04",
="JPY",="19/03/2015",="121",="121.09",="119.3",="120.93",
="JPY",="18/03/2015",="121.4",="121.41",="120.79",="121",
="JPY",="17/03/2015",="121.37",="121.52",="121.12",="121.4",
="JPY",="16/03/2015",="121.4",="121.48",="121.09",="121.37",
="JPY",="13/03/2015",="121.37",="121.57",="121.14",="121.4",
="JPY",="12/03/2015",="121.42",="121.67",="120.66",="121.37",
="JPY",="11/03/2015",="121.04",="121.63",="120.85",="121.42",
="JPY",="10/03/2015",="121.32",="122.03",="120.92",="121.04",
="JPY",="09/03/2015",="120.78",="121.41",="120.61",="121.32",
="JPY",="06/03/2015",="120.14",="121.28",="119.91",="120.83",
="JPY",="05/03/2015",="119.77",="120.4",="119.63",="120.14",
="JPY",="04/03/2015",="119.58",="119.83",="119.47",="119.77",
="JPY",="03/03/2015",="120.14",="120.27",="119.38",="119.58",
="JPY",="02/03/2015",="119.59",="120.16",="119.5",="120.14",
="JPY",="27/02/2015",="119.43",="119.8",="119.12",="119.63",
="JPY",="26/02/2015",="118.94",="119.49",="118.68",="119.43",
="JPY",="25/02/2015",="118.9",="119.07",="118.63",="118.94",
="JPY",="24/02/2015",="118.89",="119.84",="118.74",="118.9",
="JPY",="23/02/2015",="119.03",="119.35",="118.82",="118.89",
="JPY",="20/02/2015",="118.93",="119.19",="118.3",="119.03",
="JPY",="19/02/2015",="119.26",="119.3",="118.44",="118.94",
="JPY",="18/02/2015",="119.1",="119.42",="118.88",="119.26",
="JPY",="17/02/2015",="118.38",="119.11",="118.24",="119.1",
="JPY",="16/02/2015",="118.76",="118.88",="118.18",="118.38",
="JPY",="13/02/2015",="118.87",="119.2",="118.42",="118.75",
="JPY",="12/02/2015",="120.32",="120.48",="118.51",="118.87",
="JPY",="11/02/2015",="119.37",="120.44",="119.23",="120.32",
="JPY",="10/02/2015",="118.69",="119.62",="118.33",="119.37",
="JPY",="09/02/2015",="119.12",="119.19",="118.45",="118.69",
="JPY",="06/02/2015",="117.3",="119.22",="117.18",="119.12",
="JPY",="05/02/2015",="117.52",="117.56",="117.02",="117.3",
="JPY",="04/02/2015",="117.36",="118",="117.21",="117.52",
="JPY",="03/02/2015",="117.31",="117.75",="116.88",="117.36",
="JPY",="02/02/2015",="117.45",="117.88",="116.66",="117.31",
="JPY",="30/01/2015",="118.34",="118.49",="117.3",="117.49",
="JPY",="29/01/2015",="117.8",="118.48",="117.26",="118.34",
="JPY",="28/01/2015",="117.87",="118.26",="117.55",="117.8",
="JPY",="27/01/2015",="118.38",="118.66",="117.34",="117.87",
="JPY",="26/01/2015",="117.78",="118.49",="117.27",="118.38",
="JPY",="23/01/2015",="118.13",="118.82",="117.54",="117.77",
="JPY",="22/01/2015",="118.01",="118.34",="117.25",="118.13",
="JPY",="21/01/2015",="118.7",="118.87",="117.18",="118.01",
="JPY",="20/01/2015",="117.52",="118.77",="117.49",="118.7",
="JPY",="19/01/2015",="117.64",="117.67",="116.93",="117.52",
="JPY",="16/01/2015",="116.71",="117.77",="115.86",="117.51",
="JPY",="15/01/2015",="117.04",="117.94",="116.24",="116.71",
="JPY",="14/01/2015",="117.96",="118.1",="116.07",="117.04",
="JPY",="13/01/2015",="118.31",="118.85",="117.74",="117.96",
="JPY",="12/01/2015",="118.5",="119.32",="118.1",="118.31",
="JPY",="09/01/2015",="119.53",="119.88",="118.42",="118.5",
="JPY",="08/01/2015",="119.49",="119.96",="118.85",="119.53",
="JPY",="07/01/2015",="118.48",="119.65",="118.09",="119.49",
="JPY",="06/01/2015",="119.61",="119.79",="118.06",="118.48",
="JPY",="05/01/2015",="120.41",="120.65",="119.38",="119.61",
="JPY",="02/01/2015",="119.78",="120.74",="119.67",="120.5",
="JPY",="01/01/2015",="119.84",="119.94",="119.65",="119.78",
="JPY",="31/12/2014",="119.48",="119.94",="119.25",="119.78",
="JPY",="30/12/2014",="120.67",="120.69",="118.87",="119.48",
="JPY",="29/12/2014",="120.39",="120.73",="120.18",="120.67",
="JPY",="26/12/2014",="120.1",="120.46",="120.1",="120.31",
="JPY",="24/12/2014",="120.51",="120.51",="120.01",="120.1",
="JPY",="23/12/2014",="120.05",="120.83",="119.97",="120.69",
="JPY",="22/12/2014",="119.5",="120.09",="119.32",="120.05",
="JPY",="19/12/2014",="118.84",="119.62",="118.82",="119.5",
="JPY",="18/12/2014",="118.65",="119.31",="118.26",="118.84",
="JPY",="17/12/2014",="116.41",="118.9",="116.3",="118.65",
="JPY",="16/12/2014",="117.82",="118.01",="115.57",="116.41",
="JPY",="15/12/2014",="118.96",="119.09",="117.57",="117.82",
="JPY",="12/12/2014",="118.65",="119.21",="118.05",="118.75",
="JPY",="11/12/2014",="117.82",="119.56",="117.44",="118.65",
="JPY",="10/12/2014",="119.69",="119.92",="117.72",="117.82",
="JPY",="09/12/2014",="120.69",="121",="117.95",="119.69",
="JPY",="08/12/2014",="121.47",="121.85",="120.21",="120.69",
="JPY",="05/12/2014",="119.78",="121.69",="119.71",="121.46",
="JPY",="04/12/2014",="119.79",="120.25",="119.34",="119.78",
="JPY",="03/12/2014",="119.21",="119.87",="119.13",="119.79",
="JPY",="02/12/2014",="118.4",="119.29",="118.22",="119.21",
="JPY",="01/12/2014",="118.75",="119.14",="117.87",="118.4",
="JPY",="28/11/2014",="117.71",="118.77",="117.71",="118.63",
="JPY",="27/11/2014",="117.73",="117.88",="117.24",="117.71",
="JPY",="26/11/2014",="117.97",="117.98",="117.44",="117.73",
="JPY",="25/11/2014",="118.27",="118.58",="117.69",="117.97",
="JPY",="24/11/2014",="117.77",="118.48",="117.58",="118.27",
="JPY",="21/11/2014",="118.21",="118.37",="117.36",="117.79",
="JPY",="20/11/2014",="117.97",="118.98",="117.74",="118.21",
="JPY",="19/11/2014",="116.86",="118.08",="116.82",="117.97",
="JPY",="18/11/2014",="116.65",="117.05",="116.34",="116.86",
="JPY",="17/11/2014",="116.4",="117.05",="115.46",="116.65",
="JPY",="14/11/2014",="115.77",="116.82",="115.73",="116.29",
="JPY",="12/11/2014",="115.78",="116.01",="114.89",="115.49",
="JPY",="11/11/2014",="114.86",="116.1",="114.64",="115.78",
="JPY",="10/11/2014",="114.52",="114.91",="113.86",="114.86",
="JPY",="07/11/2014",="115.21",="115.59",="114.26",="114.6",
="JPY",="06/11/2014",="114.64",="115.52",="114.06",="115.21",
="JPY",="04/11/2014",="114.05",="114.05",="113.17",="113.6",
="JPY",="31/10/2014",="109.21",="112.48",="109.18",="112.32",
="JPY",="30/10/2014",="108.89",="109.47",="108.75",="109.21",
="JPY",="29/10/2014",="108.16",="108.96",="107.94",="108.89",
="JPY",="28/10/2014",="107.82",="108.19",="107.7",="108.16",
="JPY",="27/10/2014",="108.17",="108.38",="107.61",="107.82",
="JPY",="22/10/2014",="108.27",="108.31",="107.79",="108.16",
="JPY",="21/10/2014",="106.95",="107.02",="106.25",="107",
="JPY",="20/10/2014",="106.97",="107.39",="106.78",="106.95",
="JPY",="17/10/2014",="106.33",="106.94",="106.14",="106.88",
="JPY",="16/10/2014",="105.92",="106.46",="105.51",="106.33",
="JPY",="14/10/2014",="107.05",="107.5",="105.23",="105.92",
="JPY",="13/10/2014",="107.62",="107.62",="106.78",="106.86",
="JPY",="10/10/2014",="107.84",="108.15",="107.62",="107.66",
="JPY",="09/10/2014",="108.08",="108.32",="107.53",="107.84",
="JPY",="08/10/2014",="108.03",="108.74",="107.75",="108.08",
="JPY",="07/10/2014",="108.78",="109.23",="107.82",="108.03",
="JPY",="06/10/2014",="109.78",="109.85",="108.65",="108.78",
="JPY",="03/10/2014",="108.42",="109.9",="108.36",="109.76",
="JPY",="01/10/2014",="108.42",="109.9",="108.36",="109.76",
="JPY",="30/09/2014",="109.5",="109.85",="109.19",="109.65",
="JPY",="29/09/2014",="109.22",="109.75",="109.13",="109.5",
="JPY",="26/09/2014",="108.75",="109.53",="108.48",="109.29",
="JPY",="25/09/2014",="109.04",="109.37",="108.52",="108.75",
="JPY",="24/09/2014",="108.89",="109.15",="108.46",="109.04",
="JPY",="23/09/2014",="108.84",="108.99",="108.26",="108.89",
="JPY",="22/09/2014",="109.05",="109.19",="108.67",="108.84",
="JPY",="19/09/2014",="108.69",="109.46",="108.6",="109.04",
="JPY",="18/09/2014",="108.37",="108.96",="108.32",="108.69",
="JPY",="17/09/2014",="107.13",="108.39",="107.1",="108.37",
="JPY",="16/09/2014",="107.19",="107.33",="106.81",="107.13",
="JPY",="15/09/2014",="107.32",="107.37",="107.01",="107.19",
="JPY",="12/09/2014",="107.11",="107.39",="106.97",="107.34",
="JPY",="11/09/2014",="106.86",="107.2",="106.64",="107.11",
="JPY",="10/09/2014",="106.03",="106.47",="105.95",="106.2",
="JPY",="09/09/2014",="106.03",="106.47",="105.95",="106.2",
="JPY",="08/09/2014",="105.09",="106.09",="104.9",="106.03",
="JPY",="05/09/2014",="107.11",="107.39",="106.97",="107.34",
="JPY",="04/09/2014",="104.79",="105.37",="104.76",="105.27",
="JPY",="03/09/2014",="105.09",="105.31",="104.74",="104.79",
="JPY",="02/09/2014",="104.35",="105.21",="104.3",="105.09",
="JPY",="01/09/2014",="104.08",="104.35",="104.06",="104.35",
="JPY",="28/08/2014",="103.72",="104.11",="103.66",="104.09",
="JPY",="27/08/2014",="104.06",="104.16",="103.78",="103.88",
="JPY",="26/08/2014",="104.05",="104.17",="103.75",="104.06",
="JPY",="25/08/2014",="104.4",="104.49",="103.86",="104.05",
="JPY",="22/08/2014",="103.85",="104.19",="103.5",="103.95",
="JPY",="21/08/2014",="103.76",="103.96",="103.6",="103.85",
="JPY",="20/08/2014",="102.92",="103.85",="102.89",="103.76",
="JPY",="19/08/2014",="102.57",="102.93",="102.52",="102.92",
="JPY",="18/08/2014",="102.23",="102.6",="102.18",="102.57",
="JPY",="14/08/2014",="102.57",="102.93",="102.52",="102.92",
="JPY",="13/08/2014",="102.26",="102.54",="102.22",="102.42",
="JPY",="12/08/2014",="102.19",="102.36",="102.09",="102.26",
="JPY",="11/08/2014",="102.06",="102.23",="102.02",="102.19",
="JPY",="08/08/2014",="102.1",="102.14",="101.51",="102.04",
="JPY",="07/08/2014",="102.1",="102.46",="102",="102.1",
="JPY",="06/08/2014",="102.6",="102.64",="101.78",="102.1",
="JPY",="05/08/2014",="102.57",="102.93",="102.46",="102.6",
="JPY",="04/08/2014",="102.59",="102.73",="102.41",="102.57",
="JPY",="01/08/2014",="102.8",="103.03",="102.34",="102.61",
="JPY",="31/07/2014",="102.79",="103.01",="102.73",="102.8",
="JPY",="30/07/2014",="102.12",="103.09",="102.04",="102.79",
="JPY",="28/07/2014",="101.86",="102.16",="101.82",="102.12",
="JPY",="24/07/2014",="101.48",="101.86",="101.42",="101.82",
="JPY",="23/07/2014",="101.46",="101.55",="101.32",="101.48",
="JPY",="22/07/2014",="101.4",="101.6",="101.33",="101.46",
="JPY",="21/07/2014",="101.39",="101.4",="101.2",="101.4",
="JPY",="18/07/2014",="101.18",="101.45",="101.09",="101.34",
="JPY",="17/07/2014",="101.67",="101.7",="101.14",="101.18",
="JPY",="16/07/2014",="101.68",="101.79",="101.63",="101.67",
="JPY",="15/07/2014",="101.54",="101.75",="101.44",="101.68",
="JPY",="14/07/2014",="101.38",="101.62",="101.32",="101.54",
="JPY",="11/07/2014",="101.34",="101.39",="101.22",="101.3",
="JPY",="10/07/2014",="101.64",="101.66",="101.07",="101.34",
="JPY",="09/07/2014",="101.57",="101.86",="101.45",="101.64",
="JPY",="08/07/2014",="101.86",="101.9",="101.49",="101.57",
="JPY",="07/07/2014",="102.04",="102.2",="101.79",="101.86",
="JPY",="04/07/2014",="102.19",="102.22",="101.97",="102.06",
="JPY",="03/07/2014",="101.77",="102.27",="101.76",="102.19",
="JPY",="02/07/2014",="101.53",="101.85",="101.41",="101.77",
="JPY",="01/07/2014",="101.33",="101.59",="101.3",="101.53",
="JPY",="30/06/2014",="101.41",="101.47",="101.24",="101.33",
="JPY",="27/06/2014",="101.73",="101.74",="101.32",="101.42",
="JPY",="26/06/2014",="101.87",="101.89",="101.49",="101.73",
="JPY",="25/06/2014",="101.97",="101.98",="101.63",="101.87",
="JPY",="24/06/2014",="101.93",="102.17",="101.82",="101.97",
="JPY",="23/06/2014",="102.12",="102.15",="101.82",="101.93",
="JPY",="20/06/2014",="101.94",="102.2",="101.82",="102.07",
="JPY",="19/06/2014",="101.93",="102",="101.74",="101.94",
="JPY",="18/06/2014",="102.15",="102.36",="101.88",="101.93",
="JPY",="17/06/2014",="101.83",="102.24",="101.82",="102.15",
="JPY",="16/06/2014",="102.03",="102.08",="101.72",="101.83",
="JPY",="13/06/2014",="101.7",="102.14",="101.66",="102.04",
="JPY",="12/06/2014",="102.07",="102.14",="101.61",="101.7",
="JPY",="11/06/2014",="102.35",="102.39",="101.86",="102.07",
="JPY",="10/06/2014",="102.53",="102.57",="102.22",="102.35",
="JPY",="09/06/2014",="102.5",="102.65",="102.38",="102.53",
="JPY",="06/06/2014",="102.41",="102.61",="102.12",="102.48",
="JPY",="05/06/2014",="102.75",="102.76",="102.34",="102.41",
="JPY",="04/06/2014",="102.51",="102.8",="102.44",="102.75",
="JPY",="03/06/2014",="102.38",="102.55",="102.27",="102.51",
="JPY",="02/06/2014",="101.83",="102.48",="101.76",="102.38",
="JPY",="30/05/2014",="101.79",="101.85",="101.49",="101.77",
="JPY",="29/05/2014",="101.85",="101.87",="101.43",="101.79",
="JPY",="28/05/2014",="101.98",="102.03",="101.64",="101.85",
="JPY",="27/05/2014",="101.94",="102.14",="101.73",="101.98",
="JPY",="26/05/2014",="101.95",="102.05",="101.84",="101.94",
="JPY",="23/05/2014",="101.74",="102.01",="101.6",="101.97",
="JPY",="22/05/2014",="101.37",="101.82",="101.36",="101.74",
="JPY",="21/05/2014",="101.33",="101.62",="100.82",="101.37",
="JPY",="20/05/2014",="101.5",="101.6",="101.19",="101.33",
="JPY",="19/05/2014",="101.55",="101.62",="101.1",="101.5",
="JPY",="16/05/2014",="101.58",="101.67",="101.36",="101.5",
="JPY",="15/05/2014",="102.26",="102.28",="101.72",="101.9",
="JPY",="14/05/2014",="102.26",="102.28",="101.72",="101.9",
="JPY",="13/05/2014",="102.13",="102.36",="102.06",="102.26",
="JPY",="12/05/2014",="101.8",="102.19",="101.77",="102.13",
="JPY",="09/05/2014",="101.66",="101.86",="101.55",="101.86",
="JPY",="08/05/2014",="101.9",="101.96",="101.46",="101.66",
="JPY",="07/05/2014",="101.68",="102.01",="101.43",="101.9",
="JPY",="06/05/2014",="102.14",="102.19",="101.5",="101.68",
="JPY",="05/05/2014",="102.21",="102.26",="101.87",="102.14",
="JPY",="02/05/2014",="102.33",="103.02",="102.13",="102.2",
